0	4.306	4.962
1	3.718	11.562
2	3.341	18.442
3	3.014	24.472
4	2.727	30.396
5	2.431	36.062
6	2.166	41.684
7	1.956	46.380
8	1.798	50.080
9	1.642	53.750
10	1.551	56.074
11	1.438	58.954
12	1.338	61.240
13	1.269	62.926
14	1.211	64.826
15	1.136	66.274
16	1.100	67.478
17	1.039	69.164
18	0.995	70.338
19	0.965	71.282
20	0.917	72.268
21	0.878	73.666
22	0.852	74.282
23	0.822	75.170
24	0.807	75.516
25	0.785	76.176
26	0.739	77.322
27	0.723	78.058
28	0.712	78.212
29	0.692	78.628
30	0.677	79.044
31	0.656	79.902
32	0.645	80.258
33	0.618	80.936
34	0.613	81.248
35	0.605	81.372
36	0.588	81.830
37	0.563	82.658
38	0.564	82.420
39	0.557	82.632
40	0.537	83.262
41	0.521	83.706
42	0.525	83.586
43	0.500	84.412
44	0.494	84.552
45	0.494	84.674
46	0.473	85.400
47	0.474	85.300
48	0.471	85.170
49	0.468	85.430
50	0.441	86.364
51	0.460	85.516
52	0.434	86.448
53	0.445	85.920
54	0.424	86.784
55	0.418	87.068
56	0.430	86.518
57	0.401	87.486
58	0.399	87.534
59	0.407	87.350
60	0.417	87.046
61	0.391	87.898
62	0.392	87.790
63	0.390	88.012
64	0.378	88.246
65	0.385	88.068
66	0.374	88.308
67	0.374	88.462
68	0.378	88.356
69	0.373	88.512
70	0.167	95.418
71	0.092	97.930
72	0.070	98.660
73	0.059	98.914
74	0.052	99.096
75	0.047	99.286
76	0.042	99.384
77	0.039	99.450
78	0.035	99.546
79	0.034	99.570
80	0.031	99.630
81	0.029	99.704
82	0.028	99.692
83	0.027	99.708
84	0.026	99.720
85	0.025	99.744
86	0.023	99.810
87	0.023	99.782
88	0.022	99.824
89	0.021	99.844
90	0.021	99.834
91	0.020	99.840
92	0.019	99.872
93	0.019	99.866
94	0.018	99.878
95	0.018	99.896
96	0.017	99.904
97	0.017	99.896
98	0.017	99.904
99	0.017	99.880
100	0.017	99.892
101	0.016	99.894
102	0.016	99.904
103	0.016	99.896
104	0.015	99.918
105	0.015	99.918
106	0.015	99.912
107	0.015	99.920
108	0.014	99.920
